datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2020-12-03,"Dhaka,Bangladesh",27.4,18.7,23.0,28.0,18.7,23.0,18.0,74.6,0.0,0.0,0.0,,,,,11.2,294.7,1012.8,26.9,3.5,166.2,14.3,6,,2020-12-03T06:25:29,2020-12-03T17:11:00,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2020-12-04,"Dhaka,Bangladesh",29.0,19.4,24.8,30.3,19.4,25.0,17.5,65.9,0.0,0.0,0.0,,,,,13.0,281.1,1012.3,9.9,3.6,169.0,14.7,7,,2020-12-04T06:26:10,2020-12-04T17:11:08,0.63,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2020-12-05,"Dhaka,Bangladesh",27.1,18.0,22.9,29.2,18.0,23.2,18.6,77.4,0.0,0.0,0.0,,,,,7.6,170.2,1013.3,40.5,2.5,140.0,12.2,6,,2020-12-05T06:26:51,2020-12-05T17:11:18,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2020-12-06,"Dhaka,Bangladesh",28.0,20.0,24.2,29.7,20.0,24.7,19.8,77.4,0.0,0.0,0.0,,,,,9.4,69.7,1014.6,22.4,2.2,143.6,12.3,6,,2020-12-06T06:27:31,2020-12-06T17:11:28,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2020-12-07,"Dhaka,Bangladesh",27.6,19.5,23.2,29.0,19.5,23.4,19.8,81.7,0.0,0.0,0.0,,,,,9.4,65.2,1015.5,27.4,2.2,143.3,12.4,6,,2020-12-07T06:28:11,2020-12-07T17:11:40,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2020-12-08,"Dhaka,Bangladesh",27.0,19.4,22.6,29.2,19.4,22.8,19.7,84.4,0.0,0.0,0.0,,,,,11.2,282.8,1015.4,61.6,1.6,143.1,12.3,6,,2020-12-08T06:28:50,2020-12-08T17:11:54,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2020-12-09,"Dhaka,Bangladesh",23.0,18.0,20.5,23.0,18.0,20.5,19.0,91.2,0.0,0.0,0.0,,,,,11.2,317.2,1014.0,86.8,0.8,136.1,11.7,5,,2020-12-09T06:29:29,2020-12-09T17:12:09,0.81,Partially cloudy,Partly cloudy throughout the day.,fog,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2020-12-10,"Dhaka,Bangladesh",24.0,17.8,20.2,24.0,17.8,20.2,17.3,84.3,0.0,0.0,0.0,,,,,11.2,344.9,1013.7,62.8,1.7,161.6,14.0,6,,2020-12-10T06:30:08,2020-12-10T17:12:25,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2020-12-11,"Dhaka,Bangladesh",22.0,17.0,19.6,22.0,17.0,19.6,16.9,84.4,0.0,0.0,0.0,,,,,9.4,319.0,1014.2,78.8,2.0,152.2,13.0,6,,2020-12-11T06:30:46,2020-12-11T17:12:42,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2020-12-12,"Dhaka,Bangladesh",24.0,17.5,20.3,24.0,17.5,20.3,17.0,81.8,0.0,0.0,0.0,,,,,9.4,329.0,1013.2,64.7,2.3,162.8,13.9,6,,2020-12-12T06:31:24,2020-12-12T17:13:01,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2020-12-13,"Dhaka,Bangladesh",24.8,17.2,21.3,24.8,17.2,21.3,18.1,82.8,0.0,0.0,0.0,,,,,7.6,307.9,1012.1,56.2,1.8,154.5,13.4,6,,2020-12-13T06:32:00,2020-12-13T17:13:21,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2020-12-14,"Dhaka,Bangladesh",26.0,17.9,22.4,26.0,17.9,22.4,17.1,73.9,0.0,0.0,0.0,,,,,11.2,344.9,1013.7,9.7,2.3,158.9,13.9,6,,2020-12-14T06:32:37,2020-12-14T17:13:42,0.0,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2020-12-15,"Dhaka,Bangladesh",25.0,17.2,21.1,25.0,17.2,21.1,17.3,79.2,0.0,0.0,0.0,,,,,14.8,312.9,1015.5,31.4,2.2,164.1,14.2,6,,2020-12-15T06:33:12,2020-12-15T17:14:05,0.02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2020-12-16,"Dhaka,Bangladesh",26.6,17.9,21.3,26.6,17.9,21.3,17.0,77.4,0.0,0.0,0.0,,,,,13.0,312.3,1016.0,49.5,2.5,163.7,14.1,6,,2020-12-16T06:33:47,2020-12-16T17:14:29,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2020-12-17,"Dhaka,Bangladesh",24.9,17.0,20.8,24.9,17.0,20.8,15.9,74.4,0.0,0.0,0.0,,,,,11.2,314.7,1015.3,0.0,2.6,159.8,13.9,6,,2020-12-17T06:34:21,2020-12-17T17:14:53,0.08,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2020-12-18,"Dhaka,Bangladesh",25.0,17.4,20.9,25.0,17.4,20.9,14.9,69.6,0.0,0.0,0.0,,,,,11.2,322.8,1015.9,0.0,3.1,168.3,14.4,6,,2020-12-18T06:34:54,2020-12-18T17:15:19,0.12,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2020-12-19,"Dhaka,Bangladesh",24.2,16.3,20.3,24.2,16.3,20.3,12.5,62.4,0.0,0.0,0.0,,,,,13.0,310.1,1016.8,2.1,3.3,190.0,16.5,7,,2020-12-19T06:35:27,2020-12-19T17:15:47,0.15,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2020-12-20,"Dhaka,Bangladesh",24.0,15.0,19.4,24.0,15.0,19.4,14.3,73.1,0.0,0.0,0.0,,,,,11.2,297.0,1015.8,6.3,2.6,171.1,14.7,7,,2020-12-20T06:35:58,2020-12-20T17:16:15,0.18,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2020-12-21,"Dhaka,Bangladesh",24.5,14.0,19.2,24.5,14.0,19.2,15.0,78.0,0.0,0.0,0.0,,,,,7.6,274.3,1013.9,8.3,2.3,163.8,14.1,6,,2020-12-21T06:36:29,2020-12-21T17:16:44,0.21,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2020-12-22,"Dhaka,Bangladesh",24.2,13.4,18.8,24.2,13.4,18.8,14.4,76.7,0.0,0.0,0.0,,,,,9.4,227.4,1013.3,15.3,2.5,147.6,12.8,6,,2020-12-22T06:36:58,2020-12-22T17:17:14,0.25,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2020-12-23,"Dhaka,Bangladesh",24.7,14.4,19.7,24.7,14.4,19.7,15.2,76.3,0.9,100.0,12.5,rain,,,,7.6,357.6,1012.8,8.3,2.5,160.2,13.7,6,,2020-12-23T06:37:27,2020-12-23T17:17:46,0.28,Rain,Clear conditions throughout the day with morning rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2020-12-24,"Dhaka,Bangladesh",26.1,15.4,20.6,26.1,15.4,20.6,14.7,70.5,0.0,0.0,0.0,,,,,5.4,303.5,1012.9,33.3,3.2,176.6,15.3,7,,2020-12-24T06:37:55,2020-12-24T17:18:18,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2020-12-25,"Dhaka,Bangladesh",25.7,15.9,19.7,25.7,15.9,19.7,14.1,71.4,0.0,0.0,0.0,,,,,14.8,306.9,1013.3,0.8,3.3,174.5,15.1,7,,2020-12-25T06:38:21,2020-12-25T17:18:51,0.34,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2020-12-26,"Dhaka,Bangladesh",26.0,15.8,20.5,26.0,15.8,20.5,13.8,66.7,0.0,0.0,0.0,,,,,11.2,310.0,1014.2,0.0,3.6,179.2,15.5,7,,2020-12-26T06:38:47,2020-12-26T17:19:25,0.37,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2020-12-27,"Dhaka,Bangladesh",24.2,14.0,19.2,24.2,14.0,19.2,13.1,69.0,0.0,0.0,0.0,,,,,14.8,294.3,1013.3,2.1,3.1,163.1,14.1,6,,2020-12-27T06:39:11,2020-12-27T17:20:00,0.41,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2020-12-28,"Dhaka,Bangladesh",24.6,14.0,19.3,24.6,14.0,19.3,13.3,69.4,0.0,0.0,0.0,,,,,13.0,287.0,1013.0,5.5,2.8,164.8,14.3,6,,2020-12-28T06:39:35,2020-12-28T17:20:36,0.44,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2020-12-29,"Dhaka,Bangladesh",25.0,15.4,20.5,25.0,15.4,20.5,13.2,64.9,0.0,0.0,0.0,,,,,18.4,310.6,1013.7,2.1,3.1,156.4,13.4,6,,2020-12-29T06:39:57,2020-12-29T17:21:12,0.47,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2020-12-30,"Dhaka,Bangladesh",26.0,16.0,20.6,26.0,16.0,20.6,14.1,67.5,0.0,0.0,0.0,,,,,18.4,308.4,1014.3,25.9,3.0,180.1,15.6,7,,2020-12-30T06:40:18,2020-12-30T17:21:50,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2020-12-31,"Dhaka,Bangladesh",26.1,16.0,20.6,26.1,16.0,20.6,14.0,66.8,0.0,0.0,0.0,,,,,9.4,305.3,1014.5,11.3,3.3,183.7,16.0,7,,2020-12-31T06:40:38,2020-12-31T17:22:27,0.54,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2021-01-01,"Dhaka,Bangladesh",26.5,14.7,19.9,26.5,14.7,19.9,14.0,70.0,0.0,0.0,0.0,,,,,14.8,289.5,1014.9,0.0,3.3,183.3,16.0,7,,2021-01-01T06:40:56,2021-01-01T17:23:06,0.57,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2021-01-02,"Dhaka,Bangladesh",25.4,15.5,20.1,25.4,15.5,20.1,13.4,66.6,0.0,0.0,0.0,,,,,13.0,283.5,1014.7,6.9,3.5,180.6,15.7,7,,2021-01-02T06:41:13,2021-01-02T17:23:45,0.61,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2021-01-03,"Dhaka,Bangladesh",26.6,15.7,21.0,26.6,15.7,21.0,14.9,69.4,0.0,0.0,0.0,,,,,11.2,275.8,1013.6,0.0,3.5,168.3,14.4,6,,2021-01-03T06:41:29,2021-01-03T17:24:25,0.65,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2021-01-04,"Dhaka,Bangladesh",27.6,15.4,20.6,27.8,15.4,20.6,15.1,71.7,0.0,0.0,0.0,,,,,7.6,302.4,1014.2,5.5,3.3,183.7,15.9,7,,2021-01-04T06:41:44,2021-01-04T17:25:05,0.68,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2021-01-05,"Dhaka,Bangladesh",28.0,15.5,21.4,28.0,15.5,21.4,15.4,70.1,0.0,0.0,0.0,,,,,7.6,304.4,1014.3,2.7,3.3,179.9,15.4,7,,2021-01-05T06:41:58,2021-01-05T17:25:46,0.72,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2021-01-06,"Dhaka,Bangladesh",28.9,16.5,22.5,28.5,16.5,22.5,15.7,67.5,0.0,0.0,0.0,,,,,11.2,267.8,1012.3,1.2,3.4,185.2,16.1,7,,2021-01-06T06:42:10,2021-01-06T17:26:27,0.75,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2021-01-07,"Dhaka,Bangladesh",28.4,18.5,22.7,28.2,18.5,22.7,16.3,68.8,0.0,0.0,0.0,,,,,13.0,257.8,1011.4,15.7,3.0,176.8,15.2,7,,2021-01-07T06:42:20,2021-01-07T17:27:09,0.79,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2021-01-08,"Dhaka,Bangladesh",29.0,18.1,23.4,29.5,18.1,23.5,16.3,66.2,0.0,0.0,0.0,,,,,11.2,286.3,1011.2,8.9,3.3,174.8,15.1,7,,2021-01-08T06:42:30,2021-01-08T17:27:51,0.82,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2021-01-09,"Dhaka,Bangladesh",27.1,19.5,22.3,27.8,19.5,22.3,17.1,73.2,0.0,0.0,0.0,,,,,14.8,289.1,1011.4,21.0,3.0,175.9,15.0,7,,2021-01-09T06:42:38,2021-01-09T17:28:34,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2021-01-10,"Dhaka,Bangladesh",27.6,17.8,22.2,27.9,17.8,22.3,16.4,71.0,0.0,0.0,0.0,,,,,13.0,289.3,1011.3,25.0,3.1,157.4,13.6,6,,2021-01-10T06:42:44,2021-01-10T17:29:16,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2021-01-11,"Dhaka,Bangladesh",27.7,19.1,23.1,28.5,19.1,23.2,18.3,74.9,0.0,0.0,0.0,,,,,5.4,25.9,1012.9,32.2,2.4,143.7,12.4,6,,2021-01-11T06:42:49,2021-01-11T17:29:59,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999"
2021-01-12,"Dhaka,Bangladesh",26.0,18.0,22.0,26.0,18.0,22.0,16.4,72.1,0.0,0.0,0.0,,,,,18.4,296.2,1013.6,35.3,2.9,172.2,14.9,7,,2021-01-12T06:42:53,2021-01-12T17:30:42,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2021-01-13,"Dhaka,Bangladesh",24.0,16.5,20.4,24.0,16.5,20.4,13.7,66.8,0.0,0.0,0.0,,,,,13.0,327.4,1014.3,33.7,3.4,178.2,15.3,7,,2021-01-13T06:42:56,2021-01-13T17:31:26,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2021-01-14,"Dhaka,Bangladesh",24.2,16.0,19.7,24.2,16.0,19.7,12.8,65.6,0.0,0.0,0.0,,,,,14.8,332.7,1014.3,29.4,3.5,172.5,15.0,7,,2021-01-14T06:42:56,2021-01-14T17:32:09,0.03,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2021-01-15,"Dhaka,Bangladesh",26.0,14.1,19.6,26.0,14.1,19.6,12.6,65.4,3.6,100.0,12.5,rain,,,,11.2,320.4,1012.5,7.7,3.6,156.8,13.5,6,,2021-01-15T06:42:56,2021-01-15T17:32:53,0.07,Rain,Clear conditions throughout the day with early morning rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2021-01-16,"Dhaka,Bangladesh",27.0,14.3,19.5,27.7,14.3,19.5,13.8,70.8,0.0,0.0,0.0,,,,,9.4,321.8,1011.9,5.8,3.1,174.8,15.0,7,,2021-01-16T06:42:54,2021-01-16T17:33:37,0.1,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2021-01-17,"Dhaka,Bangladesh",24.0,14.0,19.0,24.0,14.0,19.0,15.1,78.8,0.0,0.0,0.0,,,,,11.2,302.7,1014.6,11.7,2.5,155.9,13.4,6,,2021-01-17T06:42:51,2021-01-17T17:34:21,0.13,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2021-01-18,"Dhaka,Bangladesh",24.0,13.8,18.7,24.0,13.8,18.7,15.4,82.1,0.0,0.0,0.0,,,,,11.2,266.7,1014.2,13.4,1.8,168.4,14.5,6,,2021-01-18T06:42:46,2021-01-18T17:35:04,0.16,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2021-01-19,"Dhaka,Bangladesh",24.0,16.0,19.4,24.0,16.0,19.4,16.6,84.2,0.0,0.0,0.0,,,,,14.8,248.4,1012.6,45.0,1.3,156.0,13.5,6,,2021-01-19T06:42:40,2021-01-19T17:35:48,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41922099999"
2021-01-20,"Dhaka,Bangladesh",23.1,17.0,20.5,23.1,17.0,20.5,17.4,82.9,0.5,100.0,20.83,rain,,,,11.2,105.9,1011.8,58.9,1.5,114.4,9.9,5,,2021-01-20T06:42:32,2021-01-20T17:36:32,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41922099999"
2021-01-21,"Dhaka,Bangladesh",25.1,15.9,19.9,25.1,15.9,19.9,15.7,77.9,0.0,0.0,0.0,,,,,13.3,320.2,1012.6,39.7,1.5,181.5,15.5,7,,2021-01-21T06:42:23,2021-01-21T17:37:16,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VGHS,remote,41922099999"
2021-01-22,"Dhaka,Bangladesh",24.1,15.0,19.4,24.1,15.0,19.4,15.9,80.8,0.3,100.0,12.5,rain,,,,11.2,334.3,1013.9,6.3,2.3,179.0,15.6,7,,2021-01-22T06:42:13,2021-01-22T17:37:59,0.29,Rain,Clear conditions throughout the day with early morning rain.,rain,"VGHS,41922099999"
2021-01-23,"Dhaka,Bangladesh",24.0,14.0,18.9,24.0,14.0,18.9,16.0,84.0,0.0,0.0,0.0,,,,,7.6,282.9,1013.2,46.9,1.5,169.4,14.5,7,,2021-01-23T06:42:01,2021-01-23T17:38:43,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41922099999"
2021-01-24,"Dhaka,Bangladesh",24.0,15.0,18.9,24.0,15.0,18.9,16.3,85.1,0.0,0.0,0.0,,,,,9.4,296.0,1014.1,47.2,1.2,174.3,15.2,7,,2021-01-24T06:41:48,2021-01-24T17:39:26,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41922099999"
2021-01-25,"Dhaka,Bangladesh",25.0,13.3,20.0,25.0,13.3,20.0,15.2,75.7,0.0,0.0,0.0,,,,,11.5,358.7,1015.1,28.5,1.9,181.3,15.7,7,,2021-01-25T06:41:33,2021-01-25T17:40:09,0.39,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VGHS,remote,41922099999"
2021-01-26,"Dhaka,Bangladesh",25.1,17.0,20.2,25.1,17.0,20.2,15.2,74.0,0.0,0.0,0.0,,,,,14.8,292.2,1014.7,12.2,2.5,193.8,16.6,7,,2021-01-26T06:41:17,2021-01-26T17:40:52,0.42,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41922099999"
2021-01-27,"Dhaka,Bangladesh",24.0,14.0,19.0,24.0,14.0,19.0,14.5,75.6,0.0,0.0,0.0,,,,,14.8,306.6,1014.9,4.2,2.5,206.0,17.8,8,,2021-01-27T06:41:00,2021-01-27T17:41:34,0.45,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41922099999"
2021-01-28,"Dhaka,Bangladesh",24.0,14.0,19.1,24.0,14.0,19.1,15.0,78.1,0.0,0.0,0.0,,,,,18.4,304.9,1015.6,35.2,2.1,201.0,17.3,7,,2021-01-28T06:40:41,2021-01-28T17:42:17,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41922099999"
2021-01-29,"Dhaka,Bangladesh",25.0,15.0,19.3,25.0,15.0,19.3,15.3,78.5,0.0,0.0,0.0,,,,,18.4,287.4,1014.6,52.8,2.0,206.2,17.9,8,,2021-01-29T06:40:21,2021-01-29T17:42:59,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,remote,41922099999"
2021-01-30,"Dhaka,Bangladesh",25.0,16.0,20.8,25.0,16.0,20.8,14.4,68.2,0.0,0.0,0.0,,,,,14.8,291.9,1014.5,35.2,2.5,175.8,15.0,7,,2021-01-30T06:39:59,2021-01-30T17:43:41,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41922099999"
2021-01-31,"Dhaka,Bangladesh",25.0,14.0,19.7,25.0,14.0,19.7,13.2,67.5,0.0,0.0,0.0,,,,,14.8,313.3,1016.7,7.4,2.5,202.4,17.5,7,,2021-01-31T06:39:37,2021-01-31T17:44:22,0.59,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41922099999"
2021-02-01,"Dhaka,Bangladesh",22.0,12.0,17.0,22.0,12.0,17.0,13.0,78.3,0.0,0.0,0.0,,,,,14.8,266.3,1017.5,17.3,2.5,205.3,17.9,8,,2021-02-01T06:39:13,2021-02-01T17:45:03,0.62,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41922099999"
2021-02-02,"Dhaka,Bangladesh",24.1,14.8,18.3,24.1,14.8,18.3,13.3,73.8,0.0,0.0,0.0,,,,,18.4,298.9,1017.1,9.5,2.7,186.0,16.1,7,,2021-02-02T06:38:47,2021-02-02T17:45:44,0.66,Clear,Clear conditions throughout the day.,clear-day,"VGHS,remote,41922099999"
2021-02-03,"Dhaka,Bangladesh",26.1,14.0,20.0,26.1,14.0,20.0,12.1,62.9,0.0,0.0,0.0,,,,,14.8,305.4,1015.5,0.0,3.1,202.5,17.4,8,,2021-02-03T06:38:20,2021-02-03T17:46:24,0.69,Clear,Clear conditions throughout the day.,clear-day,"VGHS,remote,41922099999"
2021-02-04,"Dhaka,Bangladesh",26.0,16.0,20.9,26.0,16.0,20.9,14.1,66.0,0.0,0.0,0.0,,,,,11.2,339.1,1015.3,0.0,3.3,207.2,17.9,8,,2021-02-04T06:37:53,2021-02-04T17:47:04,0.75,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41922099999"
2021-02-05,"Dhaka,Bangladesh",28.0,17.0,22.7,29.2,17.0,22.8,16.2,67.8,0.0,0.0,0.0,,,,,14.8,309.1,1014.1,6.2,3.1,220.1,19.1,8,,2021-02-05T06:37:23,2021-02-05T17:47:44,0.77,Clear,Clear conditions throughout the day.,clear-day,"VGHS,remote,41922099999"
2021-02-06,"Dhaka,Bangladesh",28.0,17.0,22.5,28.6,17.0,22.6,15.3,65.4,0.0,0.0,0.0,,,,,18.4,312.5,1012.9,0.0,3.1,213.1,18.3,8,,2021-02-06T06:36:53,2021-02-06T17:48:23,0.8,Clear,Clear conditions throughout the day.,clear-day,"VGHS,remote,41922099999"
2021-02-07,"Dhaka,Bangladesh",26.0,18.0,21.3,26.0,18.0,21.3,14.9,67.4,0.2,100.0,8.33,rain,,,,18.4,301.1,1015.0,56.0,3.7,180.3,15.7,7,,2021-02-07T06:36:21,2021-02-07T17:49:02,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VGHS,41922099999"
2021-02-08,"Dhaka,Bangladesh",26.0,16.0,20.7,26.0,16.0,20.7,13.5,65.1,0.0,0.0,0.0,,,,,18.4,311.0,1014.6,12.5,3.7,211.6,18.2,8,,2021-02-08T06:35:49,2021-02-08T17:49:40,0.87,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41922099999"
2021-02-09,"Dhaka,Bangladesh",29.0,16.0,21.9,28.8,16.0,21.9,14.4,64.2,0.0,0.0,0.0,,,,,14.8,306.7,1014.3,0.0,3.7,220.7,19.1,8,,2021-02-09T06:35:15,2021-02-09T17:50:18,0.91,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41922099999"
2021-02-10,"Dhaka,Bangladesh",27.0,17.0,21.8,27.3,17.0,21.8,14.7,65.3,0.0,0.0,0.0,,,,,18.4,306.3,1012.6,5.8,3.4,220.0,19.1,8,,2021-02-10T06:34:40,2021-02-10T17:50:55,0.94,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41922099999"
2021-02-11,"Dhaka,Bangladesh",26.0,17.0,22.8,26.0,17.0,22.8,16.0,66.1,0.0,0.0,0.0,,,,,9.4,77.7,1012.5,28.3,2.8,185.0,15.9,7,,2021-02-11T06:34:03,2021-02-11T17:51:32,0.98,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"VGHS,41922099999"
2021-02-12,"Dhaka,Bangladesh",26.0,18.1,22.7,26.0,18.1,22.7,16.1,66.9,0.0,0.0,0.0,,,,,8.6,331.3,,66.1,2.8,190.4,16.5,7,,2021-02-12T06:33:26,2021-02-12T17:52:09,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,remote"
2021-02-13,"Dhaka,Bangladesh",27.0,18.0,22.3,27.6,18.0,22.4,15.4,66.7,0.0,0.0,0.0,,,,,14.8,290.6,1012.7,27.1,2.7,189.2,16.6,7,,2021-02-13T06:32:48,2021-02-13T17:52:45,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,remote,41922099999"
2021-02-14,"Dhaka,Bangladesh",28.0,17.1,21.8,27.6,17.1,21.7,14.2,64.0,0.0,0.0,0.0,,,,,18.4,286.6,1013.2,18.8,3.2,199.0,17.2,7,,2021-02-14T06:32:08,2021-02-14T17:53:21,0.08,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41922099999"
2021-02-15,"Dhaka,Bangladesh",27.0,18.0,23.1,28.2,18.0,23.2,16.8,69.0,0.0,0.0,0.0,,,,,11.2,40.3,1012.2,26.2,2.5,196.8,17.1,7,,2021-02-15T06:31:28,2021-02-15T17:53:56,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41922099999"
